"","datetime","doy","doy_frac","pond","site_id","temp_depth_m","temp_c"
"1","5/22/2020 0:00",143,143,"F",19,0,17.18888889
"2","5/22/2020 0:30",143,143.0208333,"F",19,0,17.18888889
"3","5/22/2020 1:00",143,143.0416667,"F",19,0,17.09388889
"4","5/22/2020 1:30",143,143.0625,"F",19,0,17.09388889
"5","5/22/2020 2:00",143,143.0833333,"F",19,0,17.09388889
"6","5/22/2020 2:30",143,143.1041667,"F",19,0,17.09388889
"7","5/22/2020 3:00",143,143.125,"F",19,0,16.99888889
"8","5/22/2020 3:30",143,143.1458333,"F",19,0,16.99888889
"9","5/22/2020 4:00",143,143.1666667,"F",19,0,16.99888889
"10","5/22/2020 4:30",143,143.1875,"F",19,0,16.99888889
"11","5/22/2020 5:00",143,143.2083333,"F",19,0,16.99888889
"12","5/22/2020 5:30",143,143.2291667,"F",19,0,16.90277778
"13","5/22/2020 6:00",143,143.25,"F",19,0,16.90277778
"14","5/22/2020 6:30",143,143.2708333,"F",19,0,16.99888889
"15","5/22/2020 7:00",143,143.2916667,"F",19,0,16.99888889
"16","5/22/2020 7:30",143,143.3125,"F",19,0,16.99888889
"17","5/22/2020 8:00",143,143.3333333,"F",19,0,16.99888889
"18","5/22/2020 8:30",143,143.3541667,"F",19,0,17.18888889
"19","5/22/2020 9:00",143,143.375,"F",19,0,17.18888889
"20","5/22/2020 9:30",143,143.3958333,"F",19,0,17.28388889
"21","5/22/2020 10:00",143,143.4166667,"F",19,0,17.475
"22","5/22/2020 10:30",143,143.4375,"F",19,0,17.855
"23","5/22/2020 11:00",143,143.4583333,"F",19,0,18.23611111
"24","5/22/2020 11:30",143,143.4791667,"F",19,0,18.90111111
"25","5/22/2020 12:00",143,143.5,"F",19,0,19.47222222
"26","5/22/2020 12:30",143,143.5208333,"F",19,0,20.13777778
"27","5/22/2020 13:00",143,143.5416667,"F",19,0,20.32888889
"28","5/22/2020 13:30",143,143.5625,"F",19,0,20.51888889
"29","5/22/2020 14:00",143,143.5833333,"F",19,0,21.28222222
"30","5/22/2020 14:30",143,143.6041667,"F",19,0,21.18722222
"31","5/22/2020 15:00",143,143.625,"F",19,0,21.855
"32","5/22/2020 15:30",143,143.6458333,"F",19,0,21.95111111
"33","5/22/2020 16:00",143,143.6666667,"F",19,0,21.56888889
"34","5/22/2020 16:30",143,143.6875,"F",19,0,21.76
"35","5/22/2020 17:00",143,143.7083333,"F",19,0,21.56888889
"36","5/22/2020 17:30",143,143.7291667,"F",19,0,21.37777778
"37","5/22/2020 18:00",143,143.75,"F",19,0,21.28222222
"38","5/22/2020 18:30",143,143.7708333,"F",19,0,20.90111111
"39","5/22/2020 19:00",143,143.7916667,"F",19,0,20.90111111
"40","5/22/2020 19:30",143,143.8125,"F",19,0,20.71
"41","5/22/2020 20:00",143,143.8333333,"F",19,0,20.51888889
"42","5/22/2020 20:30",143,143.8541667,"F",19,0,20.32888889
"43","5/22/2020 21:00",143,143.875,"F",19,0,20.13777778
"44","5/22/2020 21:30",143,143.8958333,"F",19,0,19.94777778
"45","5/22/2020 22:00",143,143.9166667,"F",19,0,19.85277778
"46","5/22/2020 22:30",143,143.9375,"F",19,0,19.75777778
"47","5/22/2020 23:00",143,143.9583333,"F",19,0,19.66222222
"48","5/22/2020 23:30",143,143.9791667,"F",19,0,19.47222222
"49","5/23/2020 0:00",144,144,"F",19,0,19.37722222
"50","5/23/2020 0:30",144,144.0208333,"F",19,0,19.28222222
"51","5/23/2020 1:00",144,144.0416667,"F",19,0,19.18722222
"52","5/23/2020 1:30",144,144.0625,"F",19,0,19.18722222
"53","5/23/2020 2:00",144,144.0833333,"F",19,0,19.09222222
"54","5/23/2020 2:30",144,144.1041667,"F",19,0,18.90111111
"55","5/23/2020 3:00",144,144.125,"F",19,0,18.90111111
"56","5/23/2020 3:30",144,144.1458333,"F",19,0,18.80611111
"57","5/23/2020 4:00",144,144.1666667,"F",19,0,18.71111111
"58","5/23/2020 4:30",144,144.1875,"F",19,0,18.61611111
"59","5/23/2020 5:00",144,144.2083333,"F",19,0,18.61611111
"60","5/23/2020 5:30",144,144.2291667,"F",19,0,18.52111111
"61","5/23/2020 6:00",144,144.25,"F",19,0,18.42611111
"62","5/23/2020 6:30",144,144.2708333,"F",19,0,18.42611111
"63","5/23/2020 7:00",144,144.2916667,"F",19,0,18.42611111
"64","5/23/2020 7:30",144,144.3125,"F",19,0,18.33111111
"65","5/23/2020 8:00",144,144.3333333,"F",19,0,18.42611111
"66","5/23/2020 8:30",144,144.3541667,"F",19,0,18.33111111
"67","5/23/2020 9:00",144,144.375,"F",19,0,18.42611111
"68","5/23/2020 9:30",144,144.3958333,"F",19,0,18.33111111
"69","5/23/2020 10:00",144,144.4166667,"F",19,0,18.90111111
"70","5/23/2020 10:30",144,144.4375,"F",19,0,19.94777778
"71","5/23/2020 11:00",144,144.4583333,"F",19,0,19.56722222
"72","5/23/2020 11:30",144,144.4791667,"F",19,0,19.47222222
"73","5/23/2020 12:00",144,144.5,"F",19,0,20.13777778
"74","5/23/2020 12:30",144,144.5208333,"F",19,0,20.13777778
"75","5/23/2020 13:00",144,144.5416667,"F",19,0,20.71
"76","5/23/2020 13:30",144,144.5625,"F",19,0,21.28222222
"77","5/23/2020 14:00",144,144.5833333,"F",19,0,21.95111111
"78","5/23/2020 14:30",144,144.6041667,"F",19,0,22.04611111
"79","5/23/2020 15:00",144,144.625,"F",19,0,22.525
"80","5/23/2020 15:30",144,144.6458333,"F",19,0,22.23777778
"81","5/23/2020 16:00",144,144.6666667,"F",19,0,22.81222222
"82","5/23/2020 16:30",144,144.6875,"F",19,0,22.81222222
"83","5/23/2020 17:00",144,144.7083333,"F",19,0,22.62111111
"84","5/23/2020 17:30",144,144.7291667,"F",19,0,22.90777778
"85","5/23/2020 18:00",144,144.75,"F",19,0,22.62111111
"86","5/23/2020 18:30",144,144.7708333,"F",19,0,22.71722222
"87","5/23/2020 19:00",144,144.7916667,"F",19,0,22.525
"88","5/23/2020 19:30",144,144.8125,"F",19,0,22.42888889
"89","5/23/2020 20:00",144,144.8333333,"F",19,0,22.14222222
"90","5/23/2020 20:30",144,144.8541667,"F",19,0,21.855
"91","5/23/2020 21:00",144,144.875,"F",19,0,21.66388889
"92","5/23/2020 21:30",144,144.8958333,"F",19,0,21.47277778
"93","5/23/2020 22:00",144,144.9166667,"F",19,0,21.18722222
"94","5/23/2020 22:30",144,144.9375,"F",19,0,20.99611111
"95","5/23/2020 23:00",144,144.9583333,"F",19,0,20.90111111
"96","5/23/2020 23:30",144,144.9791667,"F",19,0,20.71
"97","5/24/2020 0:00",145,145,"F",19,0,20.51888889
"98","5/24/2020 0:30",145,145.0208333,"F",19,0,20.32888889
"99","5/24/2020 1:00",145,145.0416667,"F",19,0,20.23388889
"100","5/24/2020 1:30",145,145.0625,"F",19,0,20.13777778
"101","5/24/2020 2:00",145,145.0833333,"F",19,0,19.94777778
"102","5/24/2020 2:30",145,145.1041667,"F",19,0,19.85277778
"103","5/24/2020 3:00",145,145.125,"F",19,0,19.75777778
"104","5/24/2020 3:30",145,145.1458333,"F",19,0,19.66222222
"105","5/24/2020 4:00",145,145.1666667,"F",19,0,19.56722222
"106","5/24/2020 4:30",145,145.1875,"F",19,0,19.56722222
"107","5/24/2020 5:00",145,145.2083333,"F",19,0,19.47222222
"108","5/24/2020 5:30",145,145.2291667,"F",19,0,19.37722222
"109","5/24/2020 6:00",145,145.25,"F",19,0,19.37722222
"110","5/24/2020 6:30",145,145.2708333,"F",19,0,19.37722222
"111","5/24/2020 7:00",145,145.2916667,"F",19,0,19.37722222
"112","5/24/2020 7:30",145,145.3125,"F",19,0,19.37722222
"113","5/24/2020 8:00",145,145.3333333,"F",19,0,19.37722222
"114","5/24/2020 8:30",145,145.3541667,"F",19,0,19.18722222
"115","5/24/2020 9:00",145,145.375,"F",19,0,19.18722222
"116","5/24/2020 9:30",145,145.3958333,"F",19,0,19.18722222
"117","5/24/2020 10:00",145,145.4166667,"F",19,0,19.37722222
"118","5/24/2020 10:30",145,145.4375,"F",19,0,19.66222222
"119","5/24/2020 11:00",145,145.4583333,"F",19,0,19.56722222
"120","5/24/2020 11:30",145,145.4791667,"F",19,0,19.47222222
"121","5/24/2020 12:00",145,145.5,"F",19,0,19.75777778
"122","5/24/2020 12:30",145,145.5208333,"F",19,0,19.75777778
"123","5/24/2020 13:00",145,145.5416667,"F",19,0,20.23388889
"124","5/24/2020 13:30",145,145.5625,"F",19,0,21.28222222
"125","5/24/2020 14:00",145,145.5833333,"F",19,0,21.47277778
"126","5/24/2020 14:30",145,145.6041667,"F",19,0,22.14222222
"127","5/24/2020 15:00",145,145.625,"F",19,0,22.33277778
"128","5/24/2020 15:30",145,145.6458333,"F",19,0,22.62111111
"129","5/24/2020 16:00",145,145.6666667,"F",19,0,23.19611111
"130","5/24/2020 16:30",145,145.6875,"F",19,0,23.77277778
"131","5/24/2020 17:00",145,145.7083333,"F",19,0,23.77277778
"132","5/24/2020 17:30",145,145.7291667,"F",19,0,23.77277778
"133","5/24/2020 18:00",145,145.75,"F",19,0,23.77277778
"134","5/24/2020 18:30",145,145.7708333,"F",19,0,23.58111111
"135","5/24/2020 19:00",145,145.7916667,"F",19,0,23.48388889
"136","5/24/2020 19:30",145,145.8125,"F",19,0,23.29222222
"137","5/24/2020 20:00",145,145.8333333,"F",19,0,23.1
"138","5/24/2020 20:30",145,145.8541667,"F",19,0,22.71722222
"139","5/24/2020 21:00",145,145.875,"F",19,0,22.525
"140","5/24/2020 21:30",145,145.8958333,"F",19,0,22.33277778
"141","5/24/2020 22:00",145,145.9166667,"F",19,0,22.14222222
"142","5/24/2020 22:30",145,145.9375,"F",19,0,21.95111111
"143","5/24/2020 23:00",145,145.9583333,"F",19,0,21.855
"144","5/24/2020 23:30",145,145.9791667,"F",19,0,21.66388889
"145","5/25/2020 0:00",146,146,"F",19,0,21.56888889
"146","5/25/2020 0:30",146,146.0208333,"F",19,0,21.47277778
"147","5/25/2020 1:00",146,146.0416667,"F",19,0,21.37777778
"148","5/25/2020 1:30",146,146.0625,"F",19,0,21.28222222
"149","5/25/2020 2:00",146,146.0833333,"F",19,0,21.28222222
"150","5/25/2020 2:30",146,146.1041667,"F",19,0,21.18722222
"151","5/25/2020 3:00",146,146.125,"F",19,0,21.09111111
"152","5/25/2020 3:30",146,146.1458333,"F",19,0,21.09111111
"153","5/25/2020 4:00",146,146.1666667,"F",19,0,20.99611111
"154","5/25/2020 4:30",146,146.1875,"F",19,0,20.99611111
"155","5/25/2020 5:00",146,146.2083333,"F",19,0,20.90111111
"156","5/25/2020 5:30",146,146.2291667,"F",19,0,20.805
"157","5/25/2020 6:00",146,146.25,"F",19,0,20.805
"158","5/25/2020 6:30",146,146.2708333,"F",19,0,20.805
"159","5/25/2020 7:00",146,146.2916667,"F",19,0,20.805
"160","5/25/2020 7:30",146,146.3125,"F",19,0,20.90111111
"161","5/25/2020 8:00",146,146.3333333,"F",19,0,21.09111111
"162","5/25/2020 8:30",146,146.3541667,"F",19,0,20.99611111
"163","5/25/2020 9:00",146,146.375,"F",19,0,21.09111111
"164","5/25/2020 9:30",146,146.3958333,"F",19,0,21.76
"165","5/25/2020 10:00",146,146.4166667,"F",19,0,21.95111111
"166","5/25/2020 10:30",146,146.4375,"F",19,0,22.33277778
"167","5/25/2020 11:00",146,146.4583333,"F",19,0,22.62111111
"168","5/25/2020 11:30",146,146.4791667,"F",19,0,23.00388889
"169","5/25/2020 12:00",146,146.5,"F",19,0,23.86888889
"170","5/25/2020 12:30",146,146.5208333,"F",19,0,23.77277778
"171","5/25/2020 13:00",146,146.5416667,"F",19,0,24.35111111
"172","5/25/2020 13:30",146,146.5625,"F",19,0,24.44777778
"173","5/25/2020 14:00",146,146.5833333,"F",19,0,24.835
"174","5/25/2020 14:30",146,146.6041667,"F",19,0,25.70777778
"175","5/25/2020 15:00",146,146.625,"F",19,0,25.31888889
"176","5/25/2020 15:30",146,146.6458333,"F",19,0,26
"177","5/25/2020 16:00",146,146.6666667,"F",19,0,26.48777778
"178","5/25/2020 16:30",146,146.6875,"F",19,0,26.39
"179","5/25/2020 17:00",146,146.7083333,"F",19,0,26.39
"180","5/25/2020 17:30",146,146.7291667,"F",19,0,25.70777778
"181","5/25/2020 18:00",146,146.75,"F",19,0,25.41611111
"182","5/25/2020 18:30",146,146.7708333,"F",19,0,24.35111111
"183","5/25/2020 19:00",146,146.7916667,"F",19,0,23.86888889
"184","5/25/2020 19:30",146,146.8125,"F",19,0,23.48388889
"185","5/25/2020 20:00",146,146.8333333,"F",19,0,23.29222222
"186","5/25/2020 20:30",146,146.8541667,"F",19,0,23.19611111
"187","5/25/2020 21:00",146,146.875,"F",19,0,23.19611111
"188","5/25/2020 21:30",146,146.8958333,"F",19,0,23.1
"189","5/25/2020 22:00",146,146.9166667,"F",19,0,23.00388889
"190","5/25/2020 22:30",146,146.9375,"F",19,0,22.90777778
"191","5/25/2020 23:00",146,146.9583333,"F",19,0,22.81222222
"192","5/25/2020 23:30",146,146.9791667,"F",19,0,22.71722222
"193","5/26/2020 0:00",147,147,"F",19,0,22.71722222
"194","5/26/2020 0:30",147,147.0208333,"F",19,0,22.62111111
"195","5/26/2020 1:00",147,147.0416667,"F",19,0,22.525
"196","5/26/2020 1:30",147,147.0625,"F",19,0,22.42888889
"197","5/26/2020 2:00",147,147.0833333,"F",19,0,22.33277778
"198","5/26/2020 2:30",147,147.1041667,"F",19,0,22.23777778
"199","5/26/2020 3:00",147,147.125,"F",19,0,22.14222222
"200","5/26/2020 3:30",147,147.1458333,"F",19,0,22.04611111
"201","5/26/2020 4:00",147,147.1666667,"F",19,0,22.04611111
"202","5/26/2020 4:30",147,147.1875,"F",19,0,21.95111111
"203","5/26/2020 5:00",147,147.2083333,"F",19,0,21.95111111
"204","5/26/2020 5:30",147,147.2291667,"F",19,0,21.855
"205","5/26/2020 6:00",147,147.25,"F",19,0,21.855
"206","5/26/2020 6:30",147,147.2708333,"F",19,0,21.855
"207","5/26/2020 7:00",147,147.2916667,"F",19,0,21.95111111
"208","5/26/2020 7:30",147,147.3125,"F",19,0,21.855
"209","5/26/2020 8:00",147,147.3333333,"F",19,0,21.855
"210","5/26/2020 8:30",147,147.3541667,"F",19,0,22.14222222
"211","5/26/2020 9:00",147,147.375,"F",19,0,22.23777778
"212","5/26/2020 9:30",147,147.3958333,"F",19,0,22.525
"213","5/26/2020 10:00",147,147.4166667,"F",19,0,22.90777778
"214","5/26/2020 10:30",147,147.4375,"F",19,0,23.29222222
"215","5/26/2020 11:00",147,147.4583333,"F",19,0,23.58111111
"216","5/26/2020 11:30",147,147.4791667,"F",19,0,23.77277778
"217","5/26/2020 12:00",147,147.5,"F",19,0,24.255
"218","5/26/2020 12:30",147,147.5208333,"F",19,0,24.35111111
"219","5/26/2020 13:00",147,147.5416667,"F",19,0,25.41611111
"220","5/26/2020 13:30",147,147.5625,"F",19,0,25.22222222
"221","5/26/2020 14:00",147,147.5833333,"F",19,0,25.22222222
"222","5/26/2020 14:30",147,147.6041667,"F",19,0,26.09722222
"223","5/26/2020 15:00",147,147.625,"F",19,0,24.93111111
"224","5/26/2020 15:30",147,147.6458333,"F",19,0,25.41611111
"225","5/26/2020 16:00",147,147.6666667,"F",19,0,25.31888889
"226","5/26/2020 16:30",147,147.6875,"F",19,0,25.22222222
"227","5/26/2020 17:00",147,147.7083333,"F",19,0,25.02777778
"228","5/26/2020 17:30",147,147.7291667,"F",19,0,25.125
"229","5/26/2020 18:00",147,147.75,"F",19,0,25.22222222
"230","5/26/2020 18:30",147,147.7708333,"F",19,0,25.41611111
"231","5/26/2020 19:00",147,147.7916667,"F",19,0,25.22222222
"232","5/26/2020 19:30",147,147.8125,"F",19,0,25.02777778
"233","5/26/2020 20:00",147,147.8333333,"F",19,0,24.73777778
"234","5/26/2020 20:30",147,147.8541667,"F",19,0,24.545
"235","5/26/2020 21:00",147,147.875,"F",19,0,24.35111111
"236","5/26/2020 21:30",147,147.8958333,"F",19,0,24.15777778
"237","5/26/2020 22:00",147,147.9166667,"F",19,0,24.06222222
"238","5/26/2020 22:30",147,147.9375,"F",19,0,23.96611111
"239","5/26/2020 23:00",147,147.9583333,"F",19,0,23.77277778
"240","5/26/2020 23:30",147,147.9791667,"F",19,0,23.67722222
"241","5/27/2020 0:00",148,148,"F",19,0,23.58111111
"242","5/27/2020 0:30",148,148.0208333,"F",19,0,23.38777778
"243","5/27/2020 1:00",148,148.0416667,"F",19,0,23.38777778
"244","5/27/2020 1:30",148,148.0625,"F",19,0,23.29222222
"245","5/27/2020 2:00",148,148.0833333,"F",19,0,23.19611111
"246","5/27/2020 2:30",148,148.1041667,"F",19,0,23.1
"247","5/27/2020 3:00",148,148.125,"F",19,0,23.1
"248","5/27/2020 3:30",148,148.1458333,"F",19,0,23.00388889
"249","5/27/2020 4:00",148,148.1666667,"F",19,0,22.90777778
"250","5/27/2020 4:30",148,148.1875,"F",19,0,22.81222222
"251","5/27/2020 5:00",148,148.2083333,"F",19,0,22.81222222
"252","5/27/2020 5:30",148,148.2291667,"F",19,0,22.71722222
"253","5/27/2020 6:00",148,148.25,"F",19,0,22.71722222
"254","5/27/2020 6:30",148,148.2708333,"F",19,0,22.71722222
"255","5/27/2020 7:00",148,148.2916667,"F",19,0,22.71722222
"256","5/27/2020 7:30",148,148.3125,"F",19,0,22.62111111
"257","5/27/2020 8:00",148,148.3333333,"F",19,0,22.71722222
"258","5/27/2020 8:30",148,148.3541667,"F",19,0,22.71722222
"259","5/27/2020 9:00",148,148.375,"F",19,0,22.81222222
"260","5/27/2020 9:30",148,148.3958333,"F",19,0,23.29222222
"261","5/27/2020 10:00",148,148.4166667,"F",19,0,23.29222222
"262","5/27/2020 10:30",148,148.4375,"F",19,0,23.19611111
"263","5/27/2020 11:00",148,148.4583333,"F",19,0,23.38777778
"264","5/27/2020 11:30",148,148.4791667,"F",19,0,23.96611111
"265","5/27/2020 12:00",148,148.5,"F",19,0,23.67722222
"266","5/27/2020 12:30",148,148.5208333,"F",19,0,23.77277778
"267","5/27/2020 13:00",148,148.5416667,"F",19,0,24.64111111
"268","5/27/2020 13:30",148,148.5625,"F",19,0,24.73777778
"269","5/27/2020 14:00",148,148.5833333,"F",19,0,25.70777778
"270","5/27/2020 14:30",148,148.6041667,"F",19,0,25.90222222
"271","5/27/2020 15:00",148,148.625,"F",19,0,26.29222222
"272","5/27/2020 15:30",148,148.6458333,"F",19,0,26.195
"273","5/27/2020 16:00",148,148.6666667,"F",19,0,26.97722222
"274","5/27/2020 16:30",148,148.6875,"F",19,0,27.17277778
"275","5/27/2020 17:00",148,148.7083333,"F",19,0,27.27222222
"276","5/27/2020 17:30",148,148.7291667,"F",19,0,27.075
"277","5/27/2020 18:00",148,148.75,"F",19,0,27.17277778
"278","5/27/2020 18:30",148,148.7708333,"F",19,0,26.78111111
"279","5/27/2020 19:00",148,148.7916667,"F",19,0,26.585
"280","5/27/2020 19:30",148,148.8125,"F",19,0,26.29222222
"281","5/27/2020 20:00",148,148.8333333,"F",19,0,26
"282","5/27/2020 20:30",148,148.8541667,"F",19,0,25.805
"283","5/27/2020 21:00",148,148.875,"F",19,0,25.61
"284","5/27/2020 21:30",148,148.8958333,"F",19,0,25.51277778
"285","5/27/2020 22:00",148,148.9166667,"F",19,0,25.41611111
"286","5/27/2020 22:30",148,148.9375,"F",19,0,25.22222222
"287","5/27/2020 23:00",148,148.9583333,"F",19,0,25.125
"288","5/27/2020 23:30",148,148.9791667,"F",19,0,25.02777778
"289","5/28/2020 0:00",149,149,"F",19,0,24.93111111
"290","5/28/2020 0:30",149,149.0208333,"F",19,0,24.835
"291","5/28/2020 1:00",149,149.0416667,"F",19,0,24.73777778
"292","5/28/2020 1:30",149,149.0625,"F",19,0,24.64111111
"293","5/28/2020 2:00",149,149.0833333,"F",19,0,24.545
"294","5/28/2020 2:30",149,149.1041667,"F",19,0,24.44777778
"295","5/28/2020 3:00",149,149.125,"F",19,0,24.35111111
"296","5/28/2020 3:30",149,149.1458333,"F",19,0,24.15777778
"297","5/28/2020 4:00",149,149.1666667,"F",19,0,24.06222222
"298","5/28/2020 4:30",149,149.1875,"F",19,0,23.96611111
"299","5/28/2020 5:00",149,149.2083333,"F",19,0,23.86888889
"300","5/28/2020 5:30",149,149.2291667,"F",19,0,23.77277778
"301","5/28/2020 6:00",149,149.25,"F",19,0,23.77277778
"302","5/28/2020 6:30",149,149.2708333,"F",19,0,23.67722222
"303","5/28/2020 7:00",149,149.2916667,"F",19,0,23.58111111
"304","5/28/2020 7:30",149,149.3125,"F",19,0,23.48388889
"305","5/28/2020 8:00",149,149.3333333,"F",19,0,23.48388889
"306","5/28/2020 8:30",149,149.3541667,"F",19,0,23.38777778
"307","5/28/2020 9:00",149,149.375,"F",19,0,23.38777778
"308","5/28/2020 9:30",149,149.3958333,"F",19,0,23.38777778
"309","5/28/2020 10:00",149,149.4166667,"F",19,0,23.29222222
"310","5/28/2020 10:30",149,149.4375,"F",19,0,23.38777778
"311","5/28/2020 11:00",149,149.4583333,"F",19,0,23.48388889
"312","5/28/2020 11:30",149,149.4791667,"F",19,0,23.58111111
"313","5/28/2020 12:00",149,149.5,"F",19,0,23.77277778
"314","5/28/2020 12:30",149,149.5208333,"F",19,0,23.67722222
"315","5/28/2020 13:00",149,149.5416667,"F",19,0,24.15777778
"316","5/28/2020 13:30",149,149.5625,"F",19,0,24.35111111
"317","5/28/2020 14:00",149,149.5833333,"F",19,0,24.73777778
"318","5/28/2020 14:30",149,149.6041667,"F",19,0,24.73777778
"319","5/28/2020 15:00",149,149.625,"F",19,0,25.22222222
"320","5/28/2020 15:30",149,149.6458333,"F",19,0,25.22222222
"321","5/28/2020 16:00",149,149.6666667,"F",19,0,24.835
"322","5/28/2020 16:30",149,149.6875,"F",19,0,24.835
"323","5/28/2020 17:00",149,149.7083333,"F",19,0,24.835
"324","5/28/2020 17:30",149,149.7291667,"F",19,0,25.02777778
"325","5/28/2020 18:00",149,149.75,"F",19,0,24.835
"326","5/28/2020 18:30",149,149.7708333,"F",19,0,24.835
"327","5/28/2020 19:00",149,149.7916667,"F",19,0,24.835
"328","5/28/2020 19:30",149,149.8125,"F",19,0,24.73777778
"329","5/28/2020 20:00",149,149.8333333,"F",19,0,24.545
"330","5/28/2020 20:30",149,149.8541667,"F",19,0,24.35111111
"331","5/28/2020 21:00",149,149.875,"F",19,0,24.15777778
"332","5/28/2020 21:30",149,149.8958333,"F",19,0,24.06222222
"333","5/28/2020 22:00",149,149.9166667,"F",19,0,23.96611111
"334","5/28/2020 22:30",149,149.9375,"F",19,0,23.77277778
"335","5/28/2020 23:00",149,149.9583333,"F",19,0,23.67722222
"336","5/28/2020 23:30",149,149.9791667,"F",19,0,23.58111111
"337","5/29/2020 0:00",150,150,"F",19,0,23.38777778
"338","5/29/2020 0:30",150,150.0208333,"F",19,0,23.29222222
"339","5/29/2020 1:00",150,150.0416667,"F",19,0,23.1
"340","5/29/2020 1:30",150,150.0625,"F",19,0,23.00388889
"341","5/29/2020 2:00",150,150.0833333,"F",19,0,22.90777778
"342","5/29/2020 2:30",150,150.1041667,"F",19,0,22.81222222
"343","5/29/2020 3:00",150,150.125,"F",19,0,22.62111111
"344","5/29/2020 3:30",150,150.1458333,"F",19,0,22.525
"345","5/29/2020 4:00",150,150.1666667,"F",19,0,22.42888889
"346","5/29/2020 4:30",150,150.1875,"F",19,0,22.33277778
"347","5/29/2020 5:00",150,150.2083333,"F",19,0,22.23777778
"348","5/29/2020 5:30",150,150.2291667,"F",19,0,22.14222222
"349","5/29/2020 6:00",150,150.25,"F",19,0,21.95111111
"350","5/29/2020 6:30",150,150.2708333,"F",19,0,21.95111111
"351","5/29/2020 7:00",150,150.2916667,"F",19,0,21.855
"352","5/29/2020 7:30",150,150.3125,"F",19,0,21.76
"353","5/29/2020 8:00",150,150.3333333,"F",19,0,21.76
"354","5/29/2020 8:30",150,150.3541667,"F",19,0,21.66388889
"355","5/29/2020 9:00",150,150.375,"F",19,0,22.04611111
"356","5/29/2020 9:30",150,150.3958333,"F",19,0,22.33277778
"357","5/29/2020 10:00",150,150.4166667,"F",19,0,22.525
"358","5/29/2020 10:30",150,150.4375,"F",19,0,22.42888889
"359","5/29/2020 11:00",150,150.4583333,"F",19,0,23.1
"360","5/29/2020 11:30",150,150.4791667,"F",19,0,23.58111111
"361","5/29/2020 12:00",150,150.5,"F",19,0,23.96611111
"362","5/29/2020 12:30",150,150.5208333,"F",19,0,25.41611111
"363","5/29/2020 13:00",150,150.5416667,"F",19,0,23.77277778
"364","5/29/2020 13:30",150,150.5625,"F",19,0,24.545
"365","5/29/2020 14:00",150,150.5833333,"F",19,0,24.64111111
"366","5/29/2020 14:30",150,150.6041667,"F",19,0,24.73777778
"367","5/29/2020 15:00",150,150.625,"F",19,0,24.93111111
"368","5/29/2020 15:30",150,150.6458333,"F",19,0,25.02777778
"369","5/29/2020 16:00",150,150.6666667,"F",19,0,24.93111111
"370","5/29/2020 16:30",150,150.6875,"F",19,0,24.64111111
"371","5/29/2020 17:00",150,150.7083333,"F",19,0,24.44777778
"372","5/29/2020 17:30",150,150.7291667,"F",19,0,24.35111111
"373","5/29/2020 18:00",150,150.75,"F",19,0,24.35111111
"374","5/29/2020 18:30",150,150.7708333,"F",19,0,24.255
"375","5/29/2020 19:00",150,150.7916667,"F",19,0,24.06222222
"376","5/29/2020 19:30",150,150.8125,"F",19,0,23.96611111
"377","5/29/2020 20:00",150,150.8333333,"F",19,0,23.77277778
"378","5/29/2020 20:30",150,150.8541667,"F",19,0,23.67722222
"379","5/29/2020 21:00",150,150.875,"F",19,0,23.48388889
"380","5/29/2020 21:30",150,150.8958333,"F",19,0,23.38777778
"381","5/29/2020 22:00",150,150.9166667,"F",19,0,23.29222222
"382","5/29/2020 22:30",150,150.9375,"F",19,0,23.19611111
"383","5/29/2020 23:00",150,150.9583333,"F",19,0,23.1
"384","5/29/2020 23:30",150,150.9791667,"F",19,0,22.90777778
"385","5/30/2020 0:00",151,151,"F",19,0,22.81222222
"386","5/30/2020 0:30",151,151.0208333,"F",19,0,22.81222222
"387","5/30/2020 1:00",151,151.0416667,"F",19,0,22.62111111
"388","5/30/2020 1:30",151,151.0625,"F",19,0,22.62111111
"389","5/30/2020 2:00",151,151.0833333,"F",19,0,22.525
"390","5/30/2020 2:30",151,151.1041667,"F",19,0,22.42888889
"391","5/30/2020 3:00",151,151.125,"F",19,0,22.33277778
"392","5/30/2020 3:30",151,151.1458333,"F",19,0,22.23777778
"393","5/30/2020 4:00",151,151.1666667,"F",19,0,22.14222222
"394","5/30/2020 4:30",151,151.1875,"F",19,0,22.04611111
"395","5/30/2020 5:00",151,151.2083333,"F",19,0,21.95111111
"396","5/30/2020 5:30",151,151.2291667,"F",19,0,21.855
"397","5/30/2020 6:00",151,151.25,"F",19,0,21.76
"398","5/30/2020 6:30",151,151.2708333,"F",19,0,21.76
"399","5/30/2020 7:00",151,151.2916667,"F",19,0,21.95111111
"400","5/30/2020 7:30",151,151.3125,"F",19,0,23.00388889
"401","5/30/2020 8:00",151,151.3333333,"F",19,0,22.525
"402","5/30/2020 8:30",151,151.3541667,"F",19,0,23.58111111
"403","5/30/2020 9:00",151,151.375,"F",19,0,24.15777778
"404","5/30/2020 9:30",151,151.3958333,"F",19,0,24.06222222
"405","5/30/2020 10:00",151,151.4166667,"F",19,0,24.44777778
"406","5/30/2020 10:30",151,151.4375,"F",19,0,24.835
"407","5/30/2020 11:00",151,151.4583333,"F",19,0,25.61
"408","5/30/2020 11:30",151,151.4791667,"F",19,0,24.64111111
"409","5/30/2020 12:00",151,151.5,"F",19,0,25.51277778
